,fire_name,fire_year,fire_size,fire_type,avg_dis_from_odessa,distance_category,smoke_density_estimate
93433,FT VALLEY (GFFP) - FT VALLEY (GFFP) RX INIT 08 (1),2007,180.4317128739436,Prescribed Fire,585.738984900885,12.0,0.5294457335028956
93436,Pasture 18 & 19 RX (ADD ON) (2),2007,205.03479756095714,Prescribed Fire,316.5835634155378,7.0,1.1131454662582754
93442,Game_Managment_Unit_2c_Vegetative_Treatments_2007 (1),2007,174.21425837774976,Prescribed Fire,427.15528372062244,9.0,0.7009880668656266
93444,MEADOWS KNOB DORMANT (1),2007,173.9574468015176,Prescribed Fire,587.2606487096185,12.0,0.5091254834579406
93449,DOWDY LAKE THIN - DOWDY_THIN_TU1 (1),2007,171.40387447564942,Prescribed Fire,640.2372921156342,13.0,0.4601425329060874
93450,LOWER MIDDLE MOUNTAIN - LOWER MIDDLE MOUNTAIN UA (1),2007,285.1943293438023,Prescribed Fire,465.96683784901074,10.0,1.051958452284741
93452,FT VALLEY (GFFP) - FT VALLEY (GFFP) RX MAINT 08 (1),2007,170.9324471953815,Prescribed Fire,587.0708765709488,12.0,0.5004338578896561
93456,Peters_Canyon_WUI_Maintenance_Project_2006 (1),2007,168.91530369594648,Prescribed Fire,578.0860669857841,12.0,0.5022144535349049
93457,Forest Unit - Forest Unit Eriacho Jackpot Burn (1),2007,168.60643382200993,Prescribed Fire,419.008811292191,9.0,0.6916138761805088
93464,CIM07-YUCCA SOUTH BROADCAST (1),2007,159.886224350306,Prescribed Fire,359.89472889662494,8.0,0.7635689718062597
93465,MINERAL EMA - MINERAL A CUTTING UNIT 9 (1),2007,159.389663072254,Prescribed Fire,451.05738185285986,10.0,0.6073528434012029
93468,Big Sandy Creek Reduction/Restoration - NW Big Sandy RX Phase I(ADD ON) (1),2007,157.55826115715453,Prescribed Fire,461.1435602761348,10.0,0.5872428560028057
93472,Frontcountry Fuel Reduction N/A - Harbor Blk 2 RX (1),2007,154.85596081908554,Prescribed Fire,265.5610680795741,6.0,1.0022503847516162
93473,MT. MAGAZINE RX BURN (1),2007,154.66736301375755,Prescribed Fire,549.9289804558756,11.0,0.48339792887351823
93474,LAKE MARY FUEL REDUCT - LAKE MARY RX INIT 08 (1),2007,153.6566930128056,Prescribed Fire,577.488349740805,12.0,0.45732081215888576
93475,BROADCAST BURNS - MORGAN BB 08 (1),2007,153.60677423319655,Prescribed Fire,464.49700495090076,10.0,0.5683817988045234
93488,Northside HF Reduction - Bat Cave E. RX (First Attempt) (1),2007,141.16227385601528,Prescribed Fire,389.5362785697685,8.0,0.6228499668396635
93494,COAL CANYON RX (1),2007,137.8357965313808,Prescribed Fire,565.028001137904,12.0,0.41928059284001795
93496,Hot Springs 2008 RX - Crabtree RX 2008 (1),2007,136.62418804453077,Prescribed Fire,565.6226601094351,12.0,0.415158089946581
93500,GOOSE CREEK (1),2007,133.1984915742195,Prescribed Fire,520.1257371906918,11.0,0.4401530072895743
93501,Hon-Dah WUI 4 Broadcast Burn (2),2007,238.45506481328553,Prescribed Fire,460.328874477752,10.0,0.8903300778444707
93511,BLUE CREEK (1),2007,125.65080334709874,Prescribed Fire,582.2934315515432,12.0,0.37088228468829887
93513,Frontcountry Fuel Reduction N/A - Water Authority Blacklining (ADD ON) (1),2007,125.28912400256876,Prescribed Fire,267.4553072969153,6.0,0.8051464151367718
93517,BURNS CANYON RX - BURNS CANYON RX UD (1),2007,326.36417322432385,Prescribed Fire,454.14188457397097,10.0,1.2351611727148246
93518,BROADCAST BURNS - ELK BB 08 (1),2007,121.00493806230361,Prescribed Fire,462.3771187942602,10.0,0.4498000200289455
93525,Stair Step HF Reduction - North Rendija Rx (COMPLETED) (1),2007,116.48957339671064,Prescribed Fire,395.9032049397708,8.0,0.5057207210688168
93529,TROUT CREEK - TROUT CREEK UNIT E (1),2007,115.24571492799363,Prescribed Fire,522.9445022474723,11.0,0.3787755138092122
93530,KIGALIA (2),2007,177.2016452002875,Prescribed Fire,582.6036244196023,12.0,0.5227659336850269
93542,UNNAMED (1),2007,1569.0651245104539,Prescribed Fire,643.0088374055005,13.0,4.19408027677175
93543,OVERLOOK (1),2007,106.91160595808695,Prescribed Fire,606.5551412721654,13.0,0.30294743253690454
93552,ROCKY PITCH - ROCKY PITCH 2007 (1),2007,101.49231466411233,Prescribed Fire,592.590820477285,12.0,0.29436823825324454
93558,TROUT CREEK - TROUT CREEK UNIT D (1),2007,99.25487604180765,Prescribed Fire,522.0034198432252,11.0,0.3268068976408085
93567,GOOSE CREEK (1),2007,96.2846754838629,Prescribed Fire,521.5744271540282,11.0,0.31728796001537485
93572,LONG GULCH (1),2007,94.60504349954792,Prescribed Fire,516.8502062376492,11.0,0.31460259965550436
93582,INTERDISCIPLINARY UNIT LBJ 01 - LBJ 01 ENTIRE (1),2007,92.59821754323994,Prescribed Fire,286.47646759776933,6.0,0.5555541358667706
93593,MAYO FIELDS SOUTH (2),2007,93.85124531992881,Prescribed Fire,561.6783637159386,12.0,0.28718718454180375
93603,FISH CREEK - FISH CREEK RX UNIT P2 (1),2007,226.1024456505986,Prescribed Fire,512.827411359554,11.0,0.7577862841452154
93623,GREER WUI - GREER B CUTTING UNIT 29 (1),2007,77.25862304705487,Prescribed Fire,438.4985521010791,9.0,0.30282485022097927
93624,Five Lakes 08 RxBurn (1),2007,77.25554482543839,Prescribed Fire,398.41850148788825,8.0,0.3332751043760421
93628,SHEEP CREEK 1 - BROADCAST BURN TU:55 (1),2007,76.76971009795787,Prescribed Fire,649.7869958509291,13.0,0.20306337318750517
93634,VALLE II HAZARDOUS FUEL REDUCT - AMERICAN SPRINGS BLOCK 3 (1),2007,74.89467157097911,Prescribed Fire,357.36672905246166,8.0,0.36020481566352924
93642,Blind_Canyon_Pinyon_Juniper_Thin_Burn_Seed_Project_2004 (1),2007,72.50759702296416,Prescribed Fire,460.2837556835584,10.0,0.2707513155621695
93649,DEAD GOOSE (1),2007,70.24439293738715,Prescribed Fire,585.9866871202373,12.0,0.20603292363937495
93653,BURNS CANYON RX - BURNS CANYON RX UA (1),2007,69.00454116951138,Prescribed Fire,455.61739599228065,10.0,0.26030954080846186
93656,Prarie Fuel Reduction/Restoration - Southeast Field Rx (ADD ON) (1),2007,103.74033942828991,Prescribed Fire,299.28610842291357,6.0,0.5957633962095458
93657,No Fire Name Provided (29),2007,686.8051807421609,Prescribed Fire,647.7356742929162,13.0,1.8224199333921087
93662,No Fire Name Provided (1),2007,64.85902159351771,Prescribed Fire,557.7033794011961,12.0,0.1998848267398888
93666,Unit 5a and 5b - 07 Unit 7 and 8 (1),2007,63.99001525178523,Prescribed Fire,469.57059493684915,10.0,0.23422002974610684
93670,No Fire Name Provided (2),2007,71.02963904993103,Prescribed Fire,518.8878042132243,11.0,0.23527666506284325
93673,SHAMROCK - SHAMROCK UB (1),2007,62.8705309038016,Prescribed Fire,474.4432397727129,10.0,0.22775901505662868
93687,Grassland Hazard Fuels Reduction/Restoration - Blks 1,2007,59.40696914643832,Prescribed Fire,350.13421726125074,7.0,0.29161882268780165
93691,TWIN LAKES PRESCRIBED BURN - TWIN LAKES RX BURN - UNIT P8 (1),2007,57.67699006175293,Prescribed Fire,545.1898316619335,11.0,0.1818308429679385
93694,BM-BRANNON NG FIELDS (1),2007,57.33786020254403,Prescribed Fire,553.8273208889218,12.0,0.17794255268040143
93718,425 (1),2007,51.90530152869609,Prescribed Fire,398.9537964876418,8.0,0.22361546070713956
93724,BROADCAST BURNS - BLUE RIDGE BB 08 (1),2007,51.024159511693064,Prescribed Fire,468.10612778432557,10.0,0.18734592212201967
93728,Red Lake Rx Burn (1),2007,49.84453244193423,Prescribed Fire,407.5344032858906,9.0,0.2102160932766102
93729,WOOLSEY FIELDS WEST (1),2007,80.34340765023737,Prescribed Fire,557.2103928102181,12.0,0.24782422165962376
93740,BUSTED ARM RX UNIT 1 (1),2007,47.290802493374215,Prescribed Fire,539.6212251740471,11.0,0.1506261484790019
93743,MAILBOX - UNITS 1D,2007,46.34673537917154,Prescribed Fire,554.4134134287997,12.0,0.14368059917652262
93747,No Fire Name Provided (1),2007,45.47568487857237,Prescribed Fire,556.5441768610533,12.0,0.14044048367531478
93748,PAYNE RIDGE DORMANT RS (1),2007,45.279659763206936,Prescribed Fire,594.5543852244829,12.0,0.13089536828263099
93756,No Fire Name Provided (2),2007,84.28008511596639,Prescribed Fire,544.8759739044979,11.0,0.2658520530003341
93768,No Fire Name Provided (1),2007,42.79629070039032,Prescribed Fire,544.8342485305617,11.0,0.1350064259720814
93772,VALLE II HAZARDOUS FUEL REDUCT - AMERICAN SPRINGS BLOCK 4 (1),2007,41.568972044240525,Prescribed Fire,358.42395987423504,8.0,0.19933564353819386
93779,No Fire Name Provided (1),2007,40.477449982293734,Prescribed Fire,536.8979838875931,11.0,0.1295788385222041
93780,No Fire Name Provided (1),2007,40.28421553950735,Prescribed Fire,559.124874722117,12.0,0.1238336883025273
93781,No Fire Name Provided (2),2007,77.22151599955343,Prescribed Fire,533.5947462081111,11.0,0.24873648319705838
93792,No Fire Name Provided (2),2007,70.59471001712043,Prescribed Fire,547.782063165469,11.0,0.2215016993086064
93804,YALE FIELDS (1),2007,64.70062534250388,Prescribed Fire,564.9409268098499,12.0,0.19684217327886763
93826,No Fire Name Provided (2),2007,61.10541290526316,Prescribed Fire,537.5425310080094,11.0,0.19537975578225678
93835,No Fire Name Provided (1),2007,30.63086567399621,Prescribed Fire,535.8988894667599,11.0,0.09824017442836389
93841,No Fire Name Provided (1),2007,29.011359694705014,Prescribed Fire,544.0773283037296,11.0,0.0916474035606906
93858,Grandview (1),2007,26.132422164750675,Likely Wildfire,620.7129291178463,13.0,0.07236050433088015
93864,UNNAMED (1),2007,24.949266253208798,Prescribed Fire,507.4897280396222,11.0,0.08449737798309614
93865,UNNAMED (1),2007,74.43756734444466,Prescribed Fire,510.1594520869087,11.0,0.25078349200412153
93866,UNNAMED (1),2007,74.34974159586694,Prescribed Fire,506.8718434498409,11.0,0.2521122844349551
93868,UNNAMED (1),2007,24.65313993198025,Prescribed Fire,509.22332691346605,11.0,0.08321021842208647
93870,UNNAMED (1),2007,24.557876906941665,Prescribed Fire,509.74889218981457,11.0,0.08280322248957184
93873,No Fire Name Provided (1),2007,24.374944018974567,Prescribed Fire,510.91430797405695,11.0,0.08199894655277463
93875,No Fire Name Provided (1),2007,23.985091646410122,Prescribed Fire,522.3957107447563,11.0,0.07891407877085294
93880,No Fire Name Provided (1),2007,23.280965590148064,Prescribed Fire,521.1353677603586,11.0,0.07678265971475438
93885,No Fire Name Provided (1),2007,22.838708507316735,Prescribed Fire,557.0684065319266,12.0,0.07046536796320889
93907,River Corridor Restoration - RGV Cmpgrnd SW RX (1),2007,20.027935423768987,Prescribed Fire,189.39371826733694,4.0,0.18175372617698685
93917,No Fire Name Provided (1),2007,18.657590499475297,Prescribed Fire,560.1911916879611,12.0,0.05724426614839673
93921,No Fire Name Provided (1),2007,18.32124310729094,Prescribed Fire,562.3123093606721,12.0,0.05600026189442453
93941,No Fire Name Provided (1),2007,13.760473482286482,Prescribed Fire,546.3006086651575,11.0,0.043292673342372426
93943,FDR SHADED FUELBREAK (1),2007,12.925512986249663,Prescribed Fire,540.0948297813999,11.0,0.04113300890902491
93944,No Fire Name Provided (1),2007,12.561184873137284,Prescribed Fire,514.1199150229239,11.0,0.04199319238536415
93963,BOX CREEK/PAN ARK - BOX CREEK SAGE BURN (FY07) (1),2007,9.429047164139401,Prescribed Fire,549.7755980145557,11.0,0.029477799436517602
93988,River Corridor Restoration - Gambusia RX (6),2007,14.00459328941444,Prescribed Fire,189.35354208053897,4.0,0.12711879826331982
93994,Quarai Watershed Cultural Site Protection - Watershed Rx (ADD ON) (1),2007,5.059910567844811,Prescribed Fire,295.40097995388624,6.0,0.02944039417147796
94018,GAFFORD RX BURN (1),2008,6989.466290465866,Prescribed Fire,539.7508928219073,11.0,22.762669552013865
94019,BIG CREEK - BIG CREEK RX BURN (1),2008,6293.937157134393,Prescribed Fire,637.4870186454369,13.0,17.354959529268047
94020,POLK CREEK MTN (1),2008,10460.339321386513,Prescribed Fire,525.8417558817935,11.0,34.96739277112125
94021,LITTLE MISSOURI MOUNTAIN (1),2008,7218.661323508169,Prescribed Fire,517.2135444386689,11.0,24.533489588909767
94022,BEAR CAT #1 (1),2008,5434.271594201913,Prescribed Fire,606.2440892005371,13.0,15.756740076888798
94026,FOURMILE RX BURN (1),2008,7994.338257263026,Prescribed Fire,535.9578287938883,11.0,26.21950266025372
94027,MCWA LINSON (1),2008,8705.986204727156,Prescribed Fire,472.1900809822995,10.0,32.40959942161645
94029,GREEN BENCH RX BURN 2008 (1),2008,3425.7990435087745,Prescribed Fire,549.2671881794714,11.0,10.963539258784428
94031,MARSH CREEK - MARSH CREEK NONWUI BB (1),2008,3314.2007087857837,Prescribed Fire,525.8877372619482,11.0,11.077922188763017
94032,TOWER (1),2008,3264.6228949190554,Prescribed Fire,574.8470840298129,12.0,9.982819939254114
94036,GAP - GAP BB NONWUI (1),2008,3130.3094378367286,Prescribed Fire,500.0428167952193,10.0,11.004051800929663
94037,CLAIBORNE RANGE BURN UNIT - PB C-365,2008,5913.427360041295,Prescribed Fire,578.48747035849,12.0,17.968749651364053
94039,Unknown Broadcast Burn (1),2008,3101.13497299332,Prescribed Fire,486.0812187712977,10.0,11.214615190223238
94040,J 32 EAST (1),2008,9141.268711465449,Prescribed Fire,559.803484130639,12.0,28.70406644900943
94041,RUSTVILLE - PB C-125,2008,8246.023864708823,Prescribed Fire,555.5467394845103,12.0,26.091348926164702
94044,HIGHPEAK-DYERMTN - HIGHPEAK-DYERMTN USFS SU1-3 FY08,2008,6042.044409553892,Prescribed Fire,470.617779611826,10.0,22.56774318520045
94045,SINCLAIR (1),2008,2859.187942077809,Prescribed Fire,564.1716891494921,12.0,8.908487258569087
94048,BM-BLACKBURN (1),2008,2813.8839761020085,Prescribed Fire,535.7415947974318,11.0,9.23258614745424
94049,Concho Tribal Burn (1),2008,2801.4559005352585,Prescribed Fire,359.66260613549565,8.0,13.691815930134402
94051,EAST CLEAR CREEK WATERSHED - EAST CLEAR CREEK RX 09 (1),2008,2750.1076645124904,Prescribed Fire,539.7351232572411,11.0,8.956566694885751
94052,SAN DIEGO MAINTENANCE BURN - SAN DIEGO RX 09 (1),2008,2701.2319465910277,Prescribed Fire,367.540489107473,8.0,12.919010073278201
94054,JOHNSONVILLE - PB C-115,2008,7644.17773623114,Prescribed Fire,543.8498337503847,11.0,24.707245167856588
94056,ROTARY ANN BLOCK D NORTH (1),2008,4214.885655855241,Prescribed Fire,592.3556450381551,12.0,12.507652715043866
94058,BM-BIG EDDY (1),2008,3681.1931314506837,Prescribed Fire,552.1060424704623,12.0,11.720297920348056
94060,BM-SPUD ROCK WEST - BM-SPUD ROCK WEST WAGGLEY HOLLOW (1),2008,2406.92480428389,Prescribed Fire,551.9404289229776,12.0,7.6655419422458975
94061,No Fire Name Provided (1),2008,2379.7552667195428,Prescribed Fire,579.1164145093024,12.0,7.223355183819006
94062,LITTLE PINEY (1),2008,2355.9365278773316,Prescribed Fire,578.9004235742299,12.0,7.153725423692581
94067,RODS CAMP - RODS CAMP FY08,2008,2248.181156175602,Prescribed Fire,491.70437215044984,10.0,8.03710758419033
94068,CAMP CLAIBORNE - PB C-46,2008,3031.4565465219785,Prescribed Fire,580.0423404260247,12.0,9.186798685712084
94070,SUGAR TREE MOUNTAIN (1),2008,2178.0413208940367,Prescribed Fire,519.0688735507425,11.0,7.375877180217354
94075,KINCAID EAST - C-17,2008,4362.992331054018,Prescribed Fire,576.7575508647293,12.0,13.297307413543733
94078,SIGNAL PEAK - JAYBIRD CANYON RX FIRE (1),2008,2025.1906991695932,Prescribed Fire,349.44540420407117,7.0,10.187301029161958
94083,BLACKFORK #21 RX BURN (1),2008,2446.836319378092,Prescribed Fire,500.052062884437,10.0,8.601263322156896
94084,WOLF PEN (1),2008,1937.1755533525059,Prescribed Fire,565.7680413085749,12.0,6.018705818910386
94085,MINT - MINT MAINTENANCE RX 08 (1),2008,3741.9857188905276,Prescribed Fire,562.3006005486639,12.0,11.69785211872274
94089,MORGAN MT (1),2008,1875.5960933527658,Prescribed Fire,559.8098190961108,12.0,5.889404125083098
94092,PIEDRA AREA RX FIRE - PIEDRA AERIAL IGNITION 2008 (1),2008,1823.1982710077777,Prescribed Fire,472.49658751929366,10.0,6.782780649447537
94099,NAEGLIN - NAEGLIN BB NON WUI FY 09 (1),2008,1627.21332769899,Prescribed Fire,521.7507761815266,11.0,5.482188159890189
94107,MELDER UNIT - PB C-41 (1),2008,1543.3217334853634,Prescribed Fire,574.4760029609675,12.0,4.722338654111832
94112,THREE SISTERS - THREE SISTERS RX BURN (1),2008,1445.846433531005,Prescribed Fire,643.481225942719,13.0,3.9496520356406792
94113,EAGLE MOUNTIAN BURN UNIT - COMPARTMENT 5 PBURN (1),2008,1418.8237004025043,Prescribed Fire,556.2560698809053,12.0,4.4835933860420605
94114,KEYMOUNTAIN - KEY MOUNTAIN #2 (1),2008,1413.3145849227433,Prescribed Fire,515.1599437800567,11.0,4.822467417750514
94115,MILLS (1),2008,1412.2421171723631,Prescribed Fire,604.0360832612452,13.0,4.109782371260069
94116,Hawley Lake/Lame Deer/HFR,2008,1393.6522553935172,Prescribed Fire,441.0724207672601,9.0,5.554143128972891
94117,DEEREAST (1),2008,1382.8087324823302,Prescribed Fire,546.7088451983307,11.0,4.446093192775763
94118,APACHE MAID STONEMAN - APACHE MAID STONEMAN RX 09 (1),2008,1375.5644970074188,Prescribed Fire,565.5504223163216,12.0,4.275453384850335
94121,ADAMS MTN. (1),2008,1374.5695557013794,Prescribed Fire,594.1044289866345,12.0,4.067021603007927
94123,CASTOR PLUNGE - PB C-30,2008,1363.2884740624588,Prescribed Fire,579.7010437197624,12.0,4.1338644233516
94124,BREEZY HILL BURN UNIT - C-29 RX BURN (1),2008,1362.699195426481,Prescribed Fire,579.6326353777761,12.0,4.1325652374618755
94127,RX BURN C-26/27 (1),2008,1334.552084266284,Prescribed Fire,406.6616886964548,9.0,5.768658324181051
94129,LICK HOLLOW (1),2008,1321.991788146395,Prescribed Fire,606.022126131622,13.0,3.834536050580398
94132,BREEZY HILL BURN UNIT - C-38 RX BURN (2),2008,5429.107925486425,Prescribed Fire,579.5994336462514,12.0,16.46542978006726
94136,MENDENHAUSE CREEK BURN UNIT - COMPARTMENT 57 PBURN (1),2008,1269.694818625991,Prescribed Fire,561.5446778330881,12.0,3.974546481285322
94141,WUI 08 (1),2008,1242.2559583738503,Prescribed Fire,304.87803057419495,7.0,7.162382437712648
94143,CASTOR PLUNGE - PB C-35 (1),2008,1237.1638439736637,Prescribed Fire,581.6921736613625,12.0,3.7385788703270033
94144,ROBERTSON CREEK RX BURN (1),2008,4990.107408451956,Prescribed Fire,526.6652943961712,11.0,16.655119052369486
94149,MAPLE SPRINGS (1),2008,1582.0264229362285,Prescribed Fire,551.4649691361864,12.0,5.042760605308429
94152,WILLIANA BURN UNIT - COMPARTMENT 46 PBURN (1),2008,1176.7452747005095,Prescribed Fire,578.8067701830356,12.0,3.573727295087393
94153,BORDER - BORDER 2 (1),2008,1172.8842332718739,Prescribed Fire,469.57817518723175,10.0,4.390558750896299
94155,SANTA FE WATERSHED - SF WATERSHED RX 2009 (1),2008,1170.0192399460122,Prescribed Fire,330.9897300082584,7.0,6.213710755213717
94156,RASPBERRY BURN (1),2008,1162.2364714379705,Prescribed Fire,601.0804740056009,13.0,3.3988690130541843
94158,VALENTINE LAKE - PB C-20 (1),2008,1155.851277463674,Prescribed Fire,571.165633520517,12.0,3.557234021842862
94160,Corduroy HFR,2008,1151.6959025958838,Prescribed Fire,472.7439602277329,10.0,4.282371905516444
94161,CADDO POND (1),2008,1138.4754080664648,Prescribed Fire,540.7546905846197,11.0,3.7008024860186985
94172,MUDVILLE BURN UNIT - COMPARTMENT 13 PBURN (2),2008,3574.3705775127282,Prescribed Fire,574.5442948638191,12.0,10.935750884574238
94173,FRENCH CREEK GRASS (1),2008,1089.4718271967888,Prescribed Fire,602.4144092157667,13.0,3.1790195701617567
94176,HERMOSA - HERMOSA RX U1 (1),2008,1080.7550279499214,Prescribed Fire,499.31330408471507,10.0,3.8047548143157455
94179,El Calderon Triangle HF Reduction - Agua Fria Rx (1),2008,1806.438119671836,Prescribed Fire,391.25979662966313,8.0,8.115782747393345
94183,ECOSYSTEM BURN - FUELS (WFHF) (2),2008,1732.8263948333195,Prescribed Fire,540.5683651930486,11.0,5.634780156031065
94187,KACHINA - KACHINA VILLAGE RESTORATION (1),2008,1036.1106056600345,Prescribed Fire,582.538904427647,12.0,3.126466164180436
94193,BASSAM PRESCRIBED BURN - BASSAM PRESCRIBED BURN 10/08 (1),2008,1012.5604527987548,Prescribed Fire,517.7491235520572,11.0,3.4377487859838967
94194,ASH CREEK - MINNEHAHA (1),2008,1000.9393857789992,Prescribed Fire,603.4277749375244,13.0,2.9157818667641076
94198,BEAR PAW (1),2008,982.5975319406871,Prescribed Fire,559.6674049562897,12.0,3.086158330498782
94201,Corduroy HFR,2008,977.174407859316,Prescribed Fire,471.39319382044476,10.0,3.6438569994913372
94202,ELK - ELK LEE RX BURN FY09 (1),2008,970.2517825472062,Prescribed Fire,603.0314836851497,13.0,2.8282448887846696
94204,LARSON PRESCRIBED BURN - FY 09 BC BURNING (1),2008,958.8054131710498,Prescribed Fire,522.7006170233199,11.0,3.2244081706613774
94209,MILL CREEK - MILL CREEK UNIT 3 (1),2008,2749.6955141275034,Prescribed Fire,483.9281807145759,10.0,9.987947258599625
94211,Panther Junction Defense and Fuel Reduction - Hannold Draw 2nd Entry RX (1),2008,932.5447540036413,Prescribed Fire,181.80424579466737,4.0,9.016504637897228
94213,COMPARTMENT 604 (2),2008,1481.0701291005826,Prescribed Fire,550.6920475270618,11.0,4.727585222994673
94215,COTILE WEST - PB C-06 (1),2008,883.8303931571617,Prescribed Fire,566.8418703163534,12.0,2.74081396299202
94222,RANCH SUPPLY (1),2008,840.2658223169296,Prescribed Fire,334.8297106202761,7.0,4.411286450820814
94226,DRY PRONG BURN UNIT - C-67 RX BURN (1),2008,1233.2486521528901,Prescribed Fire,578.3486803724728,12.0,3.748292284450904
94229,NORTH STRAWBERRY (1),2008,1326.404448381436,Prescribed Fire,565.4605467707876,12.0,4.123312108573345
94232,ONEMILE - ONEMILE - UNIT 2 (1),2008,931.9308209784863,Prescribed Fire,528.2584440852593,11.0,3.1010571900803385
94236,CITY - CITY BROADCAST BURN FY09 (1),2008,1041.1451373081095,Prescribed Fire,610.5185075365807,13.0,2.9976780623063326
94239,TUSAYAN SOUTH - TUSAYAN SOUTH RX BURN FY09 (1),2008,800.2068420280281,Prescribed Fire,627.8274658583344,13.0,2.240446087492112
94242,Oak_Ridge_Prescribed_Burn_2007 (1),2008,788.8863352647908,Prescribed Fire,635.9219367175185,13.0,2.18063598869625
94244,SEED ORCHARD BURN UNIT - COMPARTMENT 74 PBURN (2),2008,1266.0446185088085,Prescribed Fire,582.3530987955847,12.0,3.821511486030042
94248,VERDE EA - VERDE BB WUI (1),2008,764.1261414200911,Prescribed Fire,544.1585575415163,11.0,2.468380703288905
94250,SAVAGE CREEK BURN UNIT - C-22 RX BURN (2),2008,763.3938531910438,Prescribed Fire,573.5592566000752,12.0,2.339607010297192
94254,PAYSON EA - PAYSON BB WUI (1),2008,753.8115875377218,Prescribed Fire,542.7070031584838,11.0,2.44157422606854
94255,COAL CREEK WFU (1),2008,753.0271441959436,Wildfire,589.0763165373018,12.0,2.247044210990807
94256,16 SPRINGS STEWARDSHIP - HOG RX (1),2008,741.2366845751943,Prescribed Fire,199.4582122154773,4.0,6.532471614641942
94266,Toney Bend - 09 Toney Bend (1),2008,715.9824921487207,Prescribed Fire,633.0024630444105,13.0,1.9882434081332696
94267,LOS PINOS - LOS PINOS - UNIT 19 (1),2008,715.934857923874,Prescribed Fire,500.52920651692756,10.0,2.5142973198343204
94269,Corduroy HFR Rx Broadcast Burning (2),2008,1130.9787774315726,Prescribed Fire,474.65010983132544,10.0,4.188450799917482
94270,HENRY MOUNTAIN - HENRY MOUNTAIN #3 (1),2008,709.4972930086201,Prescribed Fire,510.2964038589971,11.0,2.4439976471229956
94273,LAKE MARY FUEL REDUCT - LAKE MARY RX INIT 09 (1),2008,704.9950081230244,Prescribed Fire,577.5957277603541,12.0,2.1455301314666606
94274,Frontcountry Fuels Reduction - Tobosa Flats RX (ADD-ON) (1),2008,703.2604569801188,Prescribed Fire,122.0272499483314,3.0,10.130524309601297
94281,LITTLE COVE RX BURN - 2008 (1),2008,794.4519907778214,Prescribed Fire,551.1931029103541,12.0,2.533590555951251
94284,CLAIBORNE RANGE BURN UNIT - PB C-364 (1),2008,674.1652078911851,Prescribed Fire,575.2685466554273,12.0,2.0600049079444034
94285,LOS PINOS - LOS PINOS - UNIT 18 (1),2008,670.7310159744197,Prescribed Fire,498.5762197071424,10.0,2.3647725611744503
94287,ECOSYSTEM BURNING - WFHF--FUELS REDUCTION - BLUFF MTN. (1),2008,663.689007511692,Prescribed Fire,521.489396291516,11.0,2.2371324169063
94289,NAGEL RX - NAGEL RX 2009 (1),2008,661.4821783416289,Prescribed Fire,528.1077741563035,11.0,2.2017506624926213
94292,PRIETA (1),2008,648.9597809847273,Prescribed Fire,617.6685417869938,13.0,1.846863710610681
94294,GUM SPRINGS BURN UNIT - COMPARTMENT 65 & 68 BURN AREA (1),2008,646.7730670480295,Prescribed Fire,563.4258974644885,12.0,2.0178443820857934
94297,FISHVILLE BURN UNIT - COMPARTMENT 78 / 79 PBURN (1),2008,634.3059061177735,Prescribed Fire,587.5166014607755,12.0,1.8978031392225931
94299,KETTLE TIMBER SALE - FY09 KV ACT.FUELS BC BURN (1),2008,628.5572266922254,Prescribed Fire,428.538019112571,9.0,2.5782677400081258
94312,Corduroy HFR Rx Broadcast Burning (1),2008,589.3102794332372,Prescribed Fire,477.50049971105614,10.0,2.1694154795504437
94318,EASTSIDE (GFFP) - EASTSIDE RX INIT 09 (1),2008,566.1178511471345,Prescribed Fire,579.3618514156241,12.0,1.7176295484213442
94322,MUDVILLE BURN UNIT - COMPARTMENT 8 PBURN (1),2008,549.3573902558412,Prescribed Fire,580.470446648606,12.0,1.6635942331508105
94333,Arbuckle District Reduction/Restoration - West Hunting RX (1),2008,518.8510450619508,Prescribed Fire,356.68167874540666,8.0,2.5570218685074693
94337,GREER WUI - GREER D CUTTING UNIT 46 (1),2008,650.8572662258024,Prescribed Fire,437.8666066880251,9.0,2.6128620470541857
94338,LOS PINOS - LOS PINOS - UNIT 2 (2),2008,506.4536781565903,Prescribed Fire,506.9693728787393,11.0,1.7560244341378943
94339,DEL SHAY - DEL SHAY NONWUI BB (1),2008,502.69467265213535,Prescribed Fire,534.925197266497,11.0,1.6519000858191117
94342,LITTLE BIGGER RX BURN (1),2008,494.5261246511672,Prescribed Fire,563.9016642800278,12.0,1.541552824814332
94348,Hon-Dah HFR Rx Broadcast (1),2008,480.36416545955626,Prescribed Fire,466.1370152073874,10.0,1.8114633831883133
94350,C-63 SAB (1),2008,475.027685782469,Prescribed Fire,545.3833140882106,11.0,1.531050881728005
94352,SC -BLACK MOUNTAIN RX - BLACK MOUNTAIN RX - PHASE 1 (1),2008,494.2522834143867,Prescribed Fire,446.2015419620942,9.0,1.9471085602235731
94360,A1 WEST MULTIPRODUCT - A1 WEST INIT RX 09 (1),2008,457.473733421159,Prescribed Fire,585.9340367965367,12.0,1.3724293120534659
94366,San Jose Lakes RxBurn09 (1),2008,738.969056585739,Prescribed Fire,396.79288828766727,8.0,3.273670176865397
