"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1980"	"1980"	"Asthma, unspecified"	"493.9"	1	16242	6.2 (Unreliable)	0.2	34.3	6.2	4.2 (Unreliable)	0.1	23.6	4.2	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1980"	"1980"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	16242	12.3 (Unreliable)	1.5	44.5	8.7	7.2 (Unreliable)	0.9	26.2	5.1	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1980"	"1980"	"Pulmonary congestion and hypostasis"	"514"	1	16242	6.2 (Unreliable)	0.2	34.3	6.2	4.2 (Unreliable)	0.1	23.6	4.2	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1981"	"1981"	"Bronchopneumonia, organism unspecified"	"485"	9	16356	55.0 (Unreliable)	25.2	104.5	18.3	59.1 (Unreliable)	27.0	112.2	20.1	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	6	16356	36.7 (Unreliable)	13.5	79.8	15.0	32.5 (Unreliable)	10.5	75.8	14.0	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1981"	"1981"	"Emphysema"	"492"	2	16356	12.2 (Unreliable)	1.5	44.2	8.6	8.9 (Unreliable)	1.1	32.1	6.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1981"	"1981"	"Other diseases of lung"	"518.8"	1	16356	6.1 (Unreliable)	0.2	34.1	6.1	3.6 (Unreliable)	0.1	20.1	3.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1982"	"1982"	"Bronchopneumonia, organism unspecified"	"485"	1	16542	6.0 (Unreliable)	0.2	33.7	6.0	7.2 (Unreliable)	0.2	40.0	7.2	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	4	16542	24.2 (Unreliable)	6.6	61.9	12.1	26.7 (Unreliable)	7.3	68.4	13.5	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1982"	"1982"	"Emphysema"	"492"	2	16542	12.1 (Unreliable)	1.5	43.7	8.5	10.8 (Unreliable)	1.3	39.1	8.0	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	16542	12.1 (Unreliable)	1.5	43.7	8.5	8.8 (Unreliable)	1.1	31.8	6.3	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1982"	"1982"	"Postinflammatory pulmonary fibrosis"	"515"	1	16542	6.0 (Unreliable)	0.2	33.7	6.0	3.6 (Unreliable)	0.1	20.3	3.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1983"	"1983"	"Bronchopneumonia, organism unspecified"	"485"	3	16845	17.8 (Unreliable)	3.7	52.0	10.3	18.8 (Unreliable)	3.9	54.9	11.0	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	2	16845	11.9 (Unreliable)	1.4	42.9	8.4	10.0 (Unreliable)	1.2	36.1	7.1	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1983"	"1983"	"Emphysema"	"492"	2	16845	11.9 (Unreliable)	1.4	42.9	8.4	8.9 (Unreliable)	1.1	32.3	6.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	16845	17.8 (Unreliable)	3.7	52.0	10.3	11.1 (Unreliable)	2.3	32.5	6.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	8	17361	46.1 (Unreliable)	19.9	90.8	16.3	48.1 (Unreliable)	20.8	94.7	17.1	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1984"	"1984"	"Emphysema"	"492"	4	17361	23.0 (Unreliable)	6.3	59.0	11.5	16.4 (Unreliable)	4.5	42.0	8.3	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	17361	17.3 (Unreliable)	3.6	50.5	10.0	14.6 (Unreliable)	3.0	42.8	8.7	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1984"	"1984"	"Postinflammatory pulmonary fibrosis"	"515"	1	17361	5.8 (Unreliable)	0.1	32.1	5.8	3.5 (Unreliable)	0.1	19.3	3.5	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1985"	"1985"	"Bronchopneumonia, organism unspecified"	"485"	1	17408	5.7 (Unreliable)	0.1	32.0	5.7	6.3 (Unreliable)	0.2	34.8	6.3	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1985"	"1985"	"Pneumonia, organism unspecified"	"486"	4	17408	23.0 (Unreliable)	6.3	58.8	11.5	20.5 (Unreliable)	5.6	52.5	10.5	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1985"	"1985"	"Bronchitis, not specified as acute or chronic"	"490"	1	17408	5.7 (Unreliable)	0.1	32.0	5.7	4.6 (Unreliable)	0.1	25.5	4.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1985"	"1985"	"Emphysema"	"492"	4	17408	23.0 (Unreliable)	6.3	58.8	11.5	16.8 (Unreliable)	4.6	43.1	8.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	6	17408	34.5 (Unreliable)	12.6	75.0	14.1	27.2 (Unreliable)	10.0	59.3	11.3	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1986"	"1986"	"Bronchopneumonia, organism unspecified"	"485"	5	17284	28.9 (Unreliable)	9.4	67.5	12.9	34.7 (Unreliable)	11.3	81.0	15.9	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	2	17284	11.6 (Unreliable)	1.4	41.8	8.2	10.6 (Unreliable)	1.3	38.2	7.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1986"	"1986"	"Emphysema"	"492"	2	17284	11.6 (Unreliable)	1.4	41.8	8.2	7.9 (Unreliable)	1.0	28.6	5.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	17284	11.6 (Unreliable)	1.4	41.8	8.2	10.6 (Unreliable)	1.3	38.2	7.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1986"	"1986"	"Due to inhalation of food or vomitus"	"507.0"	2	17284	11.6 (Unreliable)	1.4	41.8	8.2	10.6 (Unreliable)	1.3	38.2	7.6	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1986"	"1986"	"Other diseases of lung"	"518.8"	1	17284	5.8 (Unreliable)	0.1	32.2	5.8	7.4 (Unreliable)	0.2	41.2	7.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	4	17155	23.3 (Unreliable)	6.4	59.7	11.7	17.6 (Unreliable)	4.8	45.1	8.8	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1987"	"1987"	"Emphysema"	"492"	6	17155	35.0 (Unreliable)	12.8	76.1	14.3	26.7 (Unreliable)	9.8	58.1	11.0	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	17155	17.5 (Unreliable)	3.6	51.1	10.1	14.3 (Unreliable)	2.9	41.8	8.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	1	17155	5.8 (Unreliable)	0.1	32.5	5.8	5.9 (Unreliable)	0.1	32.9	5.9	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1987"	"1987"	"Abscess of lung"	"513.0"	1	17155	5.8 (Unreliable)	0.1	32.5	5.8	5.9 (Unreliable)	0.1	32.9	5.9	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1987"	"1987"	"Postinflammatory pulmonary fibrosis"	"515"	1	17155	5.8 (Unreliable)	0.1	32.5	5.8	4.4 (Unreliable)	0.1	24.5	4.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1988"	"1988"	"Bronchopneumonia, organism unspecified"	"485"	2	16863	11.9 (Unreliable)	1.4	42.8	8.4	10.1 (Unreliable)	1.2	36.4	7.2	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1988"	"1988"	"Pneumonia, organism unspecified"	"486"	4	16863	23.7 (Unreliable)	6.5	60.7	11.9	21.3 (Unreliable)	5.8	54.6	10.7	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1988"	"1988"	"Emphysema"	"492"	3	16863	17.8 (Unreliable)	3.7	52.0	10.3	11.0 (Unreliable)	2.3	32.2	6.4	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1988"	"1988"	"Chronic airway obstruction, not elsewhere classified"	"496"	4	16863	23.7 (Unreliable)	6.5	60.7	11.9	15.7 (Unreliable)	4.3	40.3	8.1	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1988"	"1988"	"Due to inhalation of food or vomitus"	"507.0"	1	16863	5.9 (Unreliable)	0.2	33.0	5.9	5.7 (Unreliable)	0.1	31.9	5.7	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1988"	"1988"	"Postinflammatory pulmonary fibrosis"	"515"	1	16863	5.9 (Unreliable)	0.2	33.0	5.9	4.3 (Unreliable)	0.1	24.2	4.3	0.0%
	"Texas"	"48"	"Tyler County, TX"	"48457"	"1994"	"1994"	"Chronic airway obstruction, not elsewhere classified"	"496"	13	19185	67.8 (Unreliable)	36.1	115.9	18.8	51.0 (Unreliable)	27.1	87.2	14.3	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Acute bronchitis"	"466.0"	1	27891	3.6 (Unreliable)	0.1	20.0	3.6	3.5 (Unreliable)	0.1	19.3	3.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Bronchopneumonia, organism unspecified"	"485"	2	27891	7.2 (Unreliable)	0.9	25.9	5.1	7.7 (Unreliable)	0.9	27.8	5.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Pneumonia, organism unspecified"	"486"	3	27891	10.8 (Unreliable)	2.2	31.4	6.2	11.3 (Unreliable)	2.3	33.0	6.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Emphysema"	"492"	4	27891	14.3 (Unreliable)	3.9	36.7	7.2	15.9 (Unreliable)	4.3	40.7	8.3	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Asthma, unspecified"	"493.9"	1	27891	3.6 (Unreliable)	0.1	20.0	3.6	3.5 (Unreliable)	0.1	19.3	3.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	27891	10.8 (Unreliable)	2.2	31.4	6.2	10.0 (Unreliable)	2.1	29.3	5.8	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Without mention of fistula"	"510.9"	1	27891	3.6 (Unreliable)	0.1	20.0	3.6	3.5 (Unreliable)	0.1	19.3	3.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Postinflammatory pulmonary fibrosis"	"515"	1	27891	3.6 (Unreliable)	0.1	20.0	3.6	2.6 (Unreliable)	0.1	14.3	2.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1979"	"1979"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	1	27891	3.6 (Unreliable)	0.1	20.0	3.6	3.1 (Unreliable)	0.1	17.3	3.1	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Viral pneumonia, unspecified"	"480.9"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	3.1 (Unreliable)	0.1	17.0	3.1	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Pneumonia, organism unspecified"	"486"	4	28599	14.0 (Unreliable)	3.8	35.8	7.0	16.2 (Unreliable)	4.4	41.5	8.2	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"With pneumonia"	"487.0"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	3.3 (Unreliable)	0.1	18.6	3.3	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Emphysema"	"492"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	3.3 (Unreliable)	0.1	18.6	3.3	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Pulmonary congestion and hypostasis"	"514"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	3.3 (Unreliable)	0.1	18.6	3.3	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Postinflammatory pulmonary fibrosis"	"515"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	4.7 (Unreliable)	0.1	26.3	4.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1980"	"1980"	"Other diseases of lung"	"518.8"	1	28599	3.5 (Unreliable)	0.1	19.5	3.5	4.7 (Unreliable)	0.1	26.3	4.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Pneumonia due to pseudomonas"	"482.1"	1	29574	3.4 (Unreliable)	0.1	18.8	3.4	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Bronchopneumonia, organism unspecified"	"485"	2	29574	6.8 (Unreliable)	0.8	24.4	4.8	9.5 (Unreliable)	1.1	34.3	6.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	4	29574	13.5 (Unreliable)	3.7	34.6	6.8	13.4 (Unreliable)	3.7	34.3	6.8	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"With pneumonia"	"487.0"	1	29574	3.4 (Unreliable)	0.1	18.8	3.4	3.2 (Unreliable)	0.1	17.9	3.2	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Emphysema"	"492"	4	29574	13.5 (Unreliable)	3.7	34.6	6.8	13.3 (Unreliable)	3.6	34.1	7.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	29574	10.1 (Unreliable)	2.1	29.6	5.9	8.0 (Unreliable)	1.6	23.3	4.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Due to inhalation of food or vomitus"	"507.0"	1	29574	3.4 (Unreliable)	0.1	18.8	3.4	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1981"	"1981"	"Other diseases of respiratory system, not elsewhere classified"	"519.8"	1	29574	3.4 (Unreliable)	0.1	18.8	3.4	4.4 (Unreliable)	0.1	24.8	4.4	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1982"	"1982"	"Bronchopneumonia, organism unspecified"	"485"	1	31179	3.2 (Unreliable)	0.1	17.9	3.2	3.1 (Unreliable)	0.1	17.1	3.1	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	3	31179	9.6 (Unreliable)	2.0	28.1	5.6	9.2 (Unreliable)	1.9	26.8	5.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1982"	"1982"	"Emphysema"	"492"	2	31179	6.4 (Unreliable)	0.8	23.2	4.5	5.6 (Unreliable)	0.7	20.1	4.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	6	31179	19.2 (Unreliable)	7.1	41.9	7.9	16.6 (Unreliable)	6.1	36.2	6.8	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1982"	"1982"	"Acute edema of lung, unspecified"	"518.4"	1	31179	3.2 (Unreliable)	0.1	17.9	3.2	2.5 (Unreliable)	0.1	13.9	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1982"	"1982"	"Other diseases of lung"	"518.8"	1	31179	3.2 (Unreliable)	0.1	17.9	3.2	2.7 (Unreliable)	0.1	15.3	2.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Bacterial pneumonia unspecified"	"482.9"	1	32153	3.1 (Unreliable)	0.1	17.3	3.1	4.2 (Unreliable)	0.1	23.4	4.2	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	6	32153	18.7 (Unreliable)	6.8	40.6	7.6	20.9 (Unreliable)	7.7	45.4	8.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Obstructive chronic bronchitis"	"491.2"	1	32153	3.1 (Unreliable)	0.1	17.3	3.1	2.5 (Unreliable)	0.1	13.8	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Emphysema"	"492"	2	32153	6.2 (Unreliable)	0.8	22.5	4.4	5.1 (Unreliable)	0.6	18.5	3.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	32153	37.3 (Unreliable)	19.3	65.2	10.8	36.6 (Unreliable)	18.9	63.9	10.8	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Postinflammatory pulmonary fibrosis"	"515"	1	32153	3.1 (Unreliable)	0.1	17.3	3.1	3.0 (Unreliable)	0.1	16.5	3.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	32153	3.1 (Unreliable)	0.1	17.3	3.1	2.5 (Unreliable)	0.1	13.8	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1983"	"1983"	"Other diseases of lung"	"518.8"	1	32153	3.1 (Unreliable)	0.1	17.3	3.1	3.1 (Unreliable)	0.1	17.0	3.1	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Other diseases of larynx, not elsewhere classified"	"478.7"	1	32178	3.1 (Unreliable)	0.1	17.3	3.1	3.9 (Unreliable)	0.1	21.6	3.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	5	32178	15.5 (Unreliable)	5.0	36.3	6.9	16.6 (Unreliable)	5.4	38.7	7.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"With other respiratory manifestations"	"487.1"	2	32178	6.2 (Unreliable)	0.8	22.5	4.4	6.8 (Unreliable)	0.8	24.6	4.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Bronchitis, not specified as acute or chronic"	"490"	1	32178	3.1 (Unreliable)	0.1	17.3	3.1	4.2 (Unreliable)	0.1	23.4	4.2	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Emphysema"	"492"	2	32178	6.2 (Unreliable)	0.8	22.5	4.4	5.5 (Unreliable)	0.7	19.7	3.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	10	32178	31.1 (Unreliable)	14.9	57.2	9.8	27.7 (Unreliable)	13.3	50.9	8.8	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Due to inhalation of food or vomitus"	"507.0"	3	32178	9.3 (Unreliable)	1.9	27.2	5.4	9.8 (Unreliable)	2.0	28.5	5.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Due to inhalation of oils and essences"	"507.1"	1	32178	3.1 (Unreliable)	0.1	17.3	3.1	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Pulmonary congestion and hypostasis"	"514"	1	32178	3.1 (Unreliable)	0.1	17.3	3.1	2.6 (Unreliable)	0.1	14.7	2.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Postinflammatory pulmonary fibrosis"	"515"	1	32178	3.1 (Unreliable)	0.1	17.3	3.1	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Acute edema of lung, unspecified"	"518.4"	1	32178	3.1 (Unreliable)	0.1	17.3	3.1	2.9 (Unreliable)	0.1	16.4	2.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1984"	"1984"	"Other diseases of lung"	"518.8"	2	32178	6.2 (Unreliable)	0.8	22.5	4.4	7.8 (Unreliable)	0.9	28.0	5.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1985"	"1985"	"Pneumonia, organism unspecified"	"486"	12	31785	37.8 (Unreliable)	19.5	65.9	10.9	37.7 (Unreliable)	19.5	65.8	11.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1985"	"1985"	"Emphysema"	"492"	1	31785	3.1 (Unreliable)	0.1	17.5	3.1	2.6 (Unreliable)	0.1	14.5	2.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1985"	"1985"	"Asthma, unspecified"	"493.9"	1	31785	3.1 (Unreliable)	0.1	17.5	3.1	2.7 (Unreliable)	0.1	14.9	2.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	10	31785	31.5 (Unreliable)	15.1	57.9	9.9	30.8 (Unreliable)	14.7	56.6	9.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1985"	"1985"	"Postinflammatory pulmonary fibrosis"	"515"	2	31785	6.3 (Unreliable)	0.8	22.7	4.4	5.5 (Unreliable)	0.7	20.0	3.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1985"	"1985"	"Other diseases of lung"	"518.8"	1	31785	3.1 (Unreliable)	0.1	17.5	3.1	3.0 (Unreliable)	0.1	16.5	3.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	31850	3.1 (Unreliable)	0.1	17.5	3.1	3.7 (Unreliable)	0.1	20.6	3.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	13	31850	40.8 (Unreliable)	21.7	69.8	11.3	41.1 (Unreliable)	21.9	70.3	11.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Emphysema"	"492"	1	31850	3.1 (Unreliable)	0.1	17.5	3.1	2.9 (Unreliable)	0.1	16.2	2.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Asthma, unspecified"	"493.9"	1	31850	3.1 (Unreliable)	0.1	17.5	3.1	2.7 (Unreliable)	0.1	15.0	2.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	31850	37.7 (Unreliable)	19.5	65.8	10.9	33.5 (Unreliable)	17.3	58.4	9.7	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Due to inhalation of food or vomitus"	"507.0"	9	31850	28.3 (Unreliable)	12.9	53.6	9.4	29.0 (Unreliable)	13.3	55.1	9.8	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Postinflammatory pulmonary fibrosis"	"515"	1	31850	3.1 (Unreliable)	0.1	17.5	3.1	2.9 (Unreliable)	0.1	16.2	2.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1986"	"1986"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	31850	3.1 (Unreliable)	0.1	17.5	3.1	2.6 (Unreliable)	0.1	14.6	2.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Bronchopneumonia, organism unspecified"	"485"	2	31324	6.4 (Unreliable)	0.8	23.1	4.5	6.3 (Unreliable)	0.8	22.6	4.5	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	10	31324	31.9 (Unreliable)	15.3	58.7	10.1	31.4 (Unreliable)	15.0	57.7	10.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Emphysema"	"492"	2	31324	6.4 (Unreliable)	0.8	23.1	4.5	5.6 (Unreliable)	0.7	20.1	3.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Asthma, unspecified"	"493.9"	1	31324	3.2 (Unreliable)	0.1	17.8	3.2	2.9 (Unreliable)	0.1	16.3	2.9	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	9	31324	28.7 (Unreliable)	13.1	54.5	9.6	25.7 (Unreliable)	11.8	48.9	8.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	4	31324	12.8 (Unreliable)	3.5	32.7	6.4	13.9 (Unreliable)	3.8	35.6	7.0	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Without mention of fistula"	"510.9"	1	31324	3.2 (Unreliable)	0.1	17.8	3.2	3.6 (Unreliable)	0.1	20.1	3.6	0.0%
	"Texas"	"48"	"Upshur County, TX"	"48459"	"1987"	"1987"	"Pulmonary congestion and hypostasis"	"514"	1	31324	3.2 (Unreliable)	0.1	17.8	3.2	2.8 (Unreliable)	0.1	15.5	2.8	0.0%
